author id;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet;tweettype;username;tweetcount;followers;following
1332054048355348480;2021-12-29 23:24:47+00:00; ;1476333407172972544;en;0;0;0;136;Twitter for iPhone;RT @FrenchieMummy: 🎁Win a £100 Smyths Toys Gift Card with the RainbowSmart App🎁 AD  To enter RT &amp  FOLLOW @FrenchieMummy   https://t.co/6MDK…;retweeted;lillyrose82;8322;158;1939
1342867016911376385;2021-12-29 23:24:46+00:00; ;1476333402718707716;en;1;0;1;0;Twitter for iPhone;@SMufc3 🤣🤣🤣best song to sing at Xmas time xx;replied_to;thespecialguy21;7468;156;407
907722994910244864;2021-12-29 23:24:46+00:00; ;1476333400705613824;en;0;0;0;284;Twitter for iPhone;RT @GiuHellsing: I know Xmas is over, buuut still time to see this set here: https://t.co/2qFD7KMitP  So sooo happy with your support there…;retweeted;vaporubarigatou;10814;57;2268
1087164326912376833;2021-12-29 23:24:45+00:00; ;1476333397937119236;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;MarlonS59128267;1;0;7
1195741775631192066;2021-12-29 23:24:45+00:00; ;1476333397618446337;en;0;0;0;485;Twitter for iPhone;RT @NastyCalamari: Mari s Perfect Present~ Im a little late for xmas, but here s a comic ^^ Featuring @_Garasaki https://t.co/GqPfXkcQ5W;retweeted;nolaboyz0511;4824;7;39
490905921;2021-12-29 23:24:44+00:00; ;1476333392530657291;en;0;0;0;0;Twitter Web App;Part 2 Eva P Rough Dom BBC Xmas Fuck by ChazzyAmateursXXX @manyvids https://t.co/FPcGd8iPJG;;chazzyamateurs;109491;157686;2310
1463070482538901505;2021-12-29 23:24:43+00:00; ;1476333389388992515;en;0;0;0;0;Twitter Web App;@_doudoul @Stiko_F1 XMAS bonus  Get free 1,000 price for Etherum this link is amazing.👇👇💞💞👇👇👇👇 https://t.co/mAXfd7dV8g https://t.co/wRzAuG80Xj;replied_to;LoganGee12;586;5;129
1148649864525467649;2021-12-29 23:24:42+00:00; ;1476333386163761159;en;1;0;0;0;Twitter for Android;@stefxnrhys I haven t been able to take my car out over Xmas for fear of Verstappen diving down the inside and taking me off the road! 😨😨😨;replied_to;isitmewhoisnuts;2902;19;95
1463321639853166599;2021-12-29 23:24:39+00:00; ;1476333373291474945;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;BrunoOl70819840;61;0;43
864317065;2021-12-29 23:24:39+00:00; ;1476333372649525249;en;1;0;0;0;Twitter for iPhone;Giving out late Xmas gifts 🤣 still gift card season;;freshassreg;79484;1109;435
1486957598;2021-12-29 23:24:39+00:00; ;1476333371177541639;en;0;0;0;1022;Twitter Web App;RT @lewdzure: xmas https://t.co/waOHMf2SR1;retweeted;BluePopotoes;523;130;179
1352037150196453378;2021-12-29 23:24:38+00:00; ;1476333369365569539;en;1;0;0;0;Twitter for iPad;@camboySap YEAHHHHHH I might try to get more jewlery soon w my xmas money cause I wanna wear it more often &lt \3 cheap rings are so cool for no reason;replied_to;mieczyclaw;22171;16;407
208748980;2021-12-29 23:24:38+00:00; ;1476333367994028037;en;0;0;0;2124;Twitter for iPhone;RT @PsyopBarbie: After close to a year of discrimination for choosing to be the only unvxxd in the office, (including no invite to Xmas par…;retweeted;DJ_Millska_Fnuk;13179;1282;2116
1410153823193108481;2021-12-29 23:24:38+00:00; ;1476333366702411777;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;Yum22785686;540;71;409
1469189591978684416;2021-12-29 23:24:36+00:00; ;1476333361257984000;en;0;0;0;212;asdasdasdasdasdd;RT @ImmortalEth: Found a new bag while I was out xmas shopping. $FHM is the  Spirit of Value  in more ways than one right now. It looks lik…;retweeted;Ulph6;2396;45;982
2217087668;2021-12-29 23:24:36+00:00; ;1476333358791680008;en;0;0;0;923;Twitter for Android;RT @AdrianDustRed: Everyone s favorite couple on a Xmas eve uwu Bodies i used belongs to @akkoarcade &amp  @AeridicCore   Cute couple noices by…;retweeted;SyriosMasters;54062;10333;864
490905921;2021-12-29 23:24:36+00:00; ;1476333357596397571;en;0;0;0;0;Twitter Web App;Part 1 Eva P Rough Dom BBC Xmas Fuck by ChazzyAmateursXXX @manyvids https://t.co/541LqqJebv;;chazzyamateurs;109491;157686;2310
1472890247042125824;2021-12-29 23:24:35+00:00; ;1476333354014412806;en;0;0;0;2733;Twitter Web App;RT @TheCryptoYou: 🔥 Join #TheCryptoYou Whitelist for Gift Box during #BSC Xmas in @SecondLiveReal! @BinanceChain  💰 Reward pool: $52000+ so…;retweeted;larch_be;4;0;7
1355251435;2021-12-29 23:24:34+00:00; ;1476333352261193728;en;0;0;0;65;Twitter Web App;RT @BitgameGlobal: 🧑‍🎄Bag yourself some 🎄#Christmas🎄 treasure on Bitgame!  🧑‍🎄Stake #LUT to share from a prize pool of 100,000 #USDT!  🧑‍🎄E…;retweeted;LoWDonor;80;2;61
1301905231609905152;2021-12-29 23:24:33+00:00; ;1476333347747950592;en;0;0;0;23562;Twitter Web App;RT @SecondLiveReal: $58,000 #BSC Xmas &amp  New Year Gift Box is around the corner!✨✨✨  Limited 500 whitelist places open for application! 🎁🎁🎁…;retweeted;Oyon1211;3380;106;2099
1404765276231639043;2021-12-29 23:24:33+00:00; ;1476333345227300871;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;matcms1;777;109;2652
1465147427598467076;2021-12-29 23:24:32+00:00; ;1476333340600909824;en;0;0;0;22;Twitter for iPhone;RT @BarbzKahlu: Happy hoe hoe hoemas😘 $3.50 Onlfans SALE until XMAS DAY🎄 RT if you’d unwrap me🎁 https://t.co/H6I87DyASy;retweeted;mixxedbaby503;654;549;213
1209257399787257856;2021-12-29 23:24:31+00:00; ;1476333339015483392;en;0;0;0;0;Twitter for Android;"🎊 Happy holidays, #Dego community! Join the carnival in the First #BSC Xmas in @SecondLiveReal #Metaverse.   Complete tasks to qualify for #Christmas Gift Box and share the reward pool.  ⏰ End: 4th January #Giveaway #NFT #NFTCommunity @dego_finance https://t.co/fqCVrPnAVF";;Manasaiatau5;4075;65;1691
2890440822;2021-12-29 23:24:31+00:00; ;1476333338965147649;en;0;0;0;0;Twitter for iPad;@MoeMagpie @theheraldsun Your joking yeh the man stood in front of the camera everyday for 2 years to bring you updates when is it enough. You had xmas off did you enjoy it.( insert I worked through here);replied_to;AsaunderaAndrew;154;2;16
76941017;2021-12-29 23:24:31+00:00; ;1476333338948513792;en;0;0;0;662;Twitter for iPhone;RT @ProfColinDavis: England Covid case data are grouped into about twenty 5-year age bands. For anyone who’s been paying attention it’ll co…;retweeted;LCWF_TBK;123174;5667;6223
881589560026828800;2021-12-29 23:24:31+00:00; ;1476333337996316676;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;FelipeYukita;1587;1964;53
743775582698283008;2021-12-29 23:24:30+00:00; ;1476333336087965701;en;0;0;0;2;Twitter for iPhone;RT @NuggVio: Lil late on this but happy holidays! What be a better send off on the end of this year than a rocket Xmas tree attached with y…;retweeted;_xZenix;114290;106;2071
1306779833117167617;2021-12-29 23:24:30+00:00; ;1476333332526948355;en;0;0;0;1393;Twitter for iPhone;RT @Sydneyshaw____: RT if you got fucked for Xmas 🎅 😝🔞  Cum and check out all my Xmas antics on our VIP page. Link ⬇️⬇️⬇️⬇️⬇️ https://t.co/…;retweeted;seemlimitees1;28009;505;2877
250946791;2021-12-29 23:24:29+00:00; ;1476333330501029890;en;0;0;0;1393;Twitter for Android;RT @Sydneyshaw____: RT if you got fucked for Xmas 🎅 😝🔞  Cum and check out all my Xmas antics on our VIP page. Link ⬇️⬇️⬇️⬇️⬇️ https://t.co/…;retweeted;Andy_Ferdian02;9277;184;503
1425841219876311044;2021-12-29 23:24:29+00:00; ;1476333329012166656;en;1;0;0;0;Twitter for iPhone;Wow where is the Xmas holiday gone! I’ve had my head in my stuck in my laptop for the last week getting this essay done #teacher #AChristmasStory;;priyak_98;1;0;20
85637302;2021-12-29 23:24:28+00:00; ;1476333325484802052;en;1;0;0;0;Twitter for iPhone;@anitajaneharris Outdoors is SAFER not TOTALLY SAFE. There are risks. I wish it was back despite that because steps can be taken to mitigate risks (assuming they were followed) but it’s not an act of insanity for it not to be allowed. Cdf was 545 xmas day - even over Scottish limit! V crowded.;replied_to;Cardiff_Dave;11776;1263;1793
1462250228254269442;2021-12-29 23:24:26+00:00; ;1476333318551781376;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;PanchoLuis16;9;0;7
1472257841088155652;2021-12-29 23:24:26+00:00; ;1476333316802592775;en;0;0;0;0;Twitter Web App;🎊 Happy holidays, #Dego community! Join the carnival in the First #BSC Xmas in @SecondLiveReal #Metaverse.   Complete tasks to qualify for #Christmas Gift Box andhare the reward pool.  ⏰ End: 4th January  #Giveaway #NFT #NFTCommunity @dego_finance https://t.co/1KKfEiVn0n;;Hussain49852373;143;1;140
1447955786315956234;2021-12-29 23:24:24+00:00; ;1476333311114964995;en;0;0;0;46072;Twitter for Android;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;Hong130922;425;0;43
1361125977431166976;2021-12-29 23:24:23+00:00; ;1476333303745630213;en;0;0;0;3929;Twitter for iPhone;RT @kucoincom: #MerryChristmas! Get Your Free Trial Bot Worth $1,200!  🤖 Activity details: https://t.co/lu3GFFlSBY  💰 Extra bonus: We are g…;retweeted;mohamed28506553;66;7;154
1419100397017391105;2021-12-29 23:24:23+00:00; ;1476333303452078080;en;0;0;0;44;Twitter for iPhone;RT @arumichwan: Merry xmas and Happy new year my cuties! 7 special nude cosplay pics in my ONLYFANS! Visit me  -  and give me some love  Do…;retweeted;Blue_EyedBabyy;34773;7676;1747
2901447555;2021-12-29 23:24:22+00:00; ;1476333300268556297;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;WellingtonIago;3;0;11
701351431757021184;2021-12-29 23:24:21+00:00; ;1476333295780704258;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;Zurkgp;4047;70;108
3996754463;2021-12-29 23:24:21+00:00; ;1476333294589407236;en;0;0;0;25;Twitter for Android;RT @AmericanTwinks: ❤️ Belami Xmas Sale 50% OFF ❤️ on ⏩ https://t.co/GeAqxXK2td ⏪ Also visit Euroboys on https://t.co/bicvzRm1VH [#RT] http…;retweeted;Cbaa_xxx;5082;1546;1195
1410847405910626304;2021-12-29 23:24:20+00:00; ;1476333293339430914;en;0;0;0;23090;Twitter for Android;RT @dego_finance: 🎊 Happy holidays, #Dego community! Join the carnival in the First #BSC Xmas in @SecondLiveReal #Metaverse.  Complete task…;retweeted;Ibal162;1492;31;582
1427606806692392960;2021-12-29 23:24:20+00:00; ;1476333291221372932;en;0;0;0;19664;Twitter for Android;RT @Nomiswap: Join #Nomiswap Whitelist to win Gift Box🎁during #BSC Xmas in  @SecondLiveReal !Reward pool reached $54000+ so far!  🧚‍♀️500 l…;retweeted;martogembus69;1933;195;1042
1335438759597207554;2021-12-29 23:24:14+00:00; ;1476333268106559489;en;0;0;0;230;Twitter for Android;RT @DaCryptoGems: $UNO new #NFT Policy  @unoreinsure users will receive #NFT card as a Proof to avail free Insurance 🚀🚀  Also, 🚀#Xmas pool…;retweeted;goodbey2021;48702;447;4998
1165454614797443072;2021-12-29 23:24:14+00:00; ;1476333266852589571;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;VJuniorS94;96;2;208
1413094338578599937;2021-12-29 23:24:13+00:00; ;1476333264889655304;en;0;0;0;1461;Twitter for iPhone;RT @king_maoh: Last year s xmas party at the Boar Hat! 🎅🍺 #NanatsuNoTaizai https://t.co/GMlzP5jLFj;retweeted;Mahil20632527;151;4;168
1405641458720325635;2021-12-29 23:24:13+00:00; ;1476333262150717441;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;poxer_splinter;82;19;113
227404862;2021-12-29 23:24:11+00:00; ;1476333255653834758;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;idrissianas;39;0;48
1476331639366160385;2021-12-29 23:24:09+00:00; ;1476333247281963014;en;0;0;0;19664;Twitter Web App;RT @Nomiswap: Join #Nomiswap Whitelist to win Gift Box🎁during #BSC Xmas in  @SecondLiveReal !Reward pool reached $54000+ so far!  🧚‍♀️500 l…;retweeted;FirkaVladislav;1;0;5
703519407386062848;2021-12-29 23:24:09+00:00; ;1476333246568968196;en;0;0;0;19534;Twitter Web App;RT @MetakingsAI: ✅We are following our roadmap and working as planned  🔹We already have a Solidproof Audit 🔹CERTIK audit, will be done Jan…;retweeted;axmels;704;39;676
2514099882;2021-12-29 23:24:09+00:00; ;1476333244366954499;en;1;0;2;0;Twitter for Android;Playing a modified version of the  Chicken Soup for the Soul Boardgame  that my aunt and uncle got me for Xmas with @melbeastrules   (we modified it by adding The Pit of Hell for all wrong answers) https://t.co/Pg8JqLgkyV;quoted;StefComedyJam;66830;3112;964
1409641485662892032;2021-12-29 23:24:07+00:00; ;1476333237337309187;en;0;0;0;23562;Twitter for Android;RT @SecondLiveReal: $58,000 #BSC Xmas &amp  New Year Gift Box is around the corner!✨✨✨  Limited 500 whitelist places open for application! 🎁🎁🎁…;retweeted;mtrs0_0;2157;22;815
1043404582238314496;2021-12-29 23:24:06+00:00; ;1476333233482571776;en;4;0;1;2;Twitter for iPhone;my favorite xmas song is santa bent me over the kitchen table ,, wbu ??? https://t.co/aADPusP0L8;;atisega;62795;1081;773
2654704009;2021-12-29 23:24:06+00:00; ;1476333232966750210;en;0;0;0;271;Twitter for Android;RT @tnewtondunn: ...total hosptalisations hit 10,462, and the number of daily admissions in the last 24 hours was up to 1,751 - double what…;retweeted;kthslvn;74111;950;1308
2220062984;2021-12-29 23:24:05+00:00; ;1476333230282313730;en;3;0;0;1;Twitter Web App;Away From Home (Contemporary Christmas Song) https://t.co/BrneecjN5R #MerryChristmas #HappyHolidays #ChristmasMusic #ChristmasCarols #ChristmasSongs #HolidayMusic #Christmas #Xmas #christmastime #christmasparty #christmasiscoming #ChristmasSeason #christmasmood #christmasspirit;;EnergyDepDay;103013;6958;7007
850547197221273601;2021-12-29 23:24:04+00:00; ;1476333225542762498;en;0;0;0;23090;Twitter for iPhone;RT @dego_finance: 🎊 Happy holidays, #Dego community! Join the carnival in the First #BSC Xmas in @SecondLiveReal #Metaverse.  Complete task…;retweeted;SanGoCuongNhung;849;44;378
193258675;2021-12-29 23:24:03+00:00; ;1476333221117935623;en;0;0;0;7;Twitter for iPhone;RT @carrieaburke: Been delivering these round #Urmston for 3 hrs today….I’ve got bruised hands 😳 Please use it to #recycle your Xmas tree &amp …;retweeted;imw500001;4135;151;336
1460598421753155593;2021-12-29 23:24:02+00:00; ;1476333217401778180;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;LuzGames_;39;0;29
385034628;2021-12-29 23:23:57+00:00; ;1476333196778344449;en;0;0;0;662;Twitter for Android;RT @ProfColinDavis: England Covid case data are grouped into about twenty 5-year age bands. For anyone who’s been paying attention it’ll co…;retweeted;connor_carl;25173;1830;2014
1412939110248030212;2021-12-29 23:23:56+00:00; ;1476333191950655488;en;0;0;0;1180;Twitter for iPhone;RT @BrettTylerXXX: Coming out tomorrow on both our platforms! Here’s the trailer of the two part fuckfest i had with the super sexy @AfroBl…;retweeted;xxx_bori;5428;77;984
379396610;2021-12-29 23:23:55+00:00; ;1476333187735461891;en;0;0;0;24;Twitter for Android;RT @FrenchieMummy: 🍑Win a La Pêche Silk Scarf worth £159 🍑AD  To enter RT &amp  Follow FrenchieMummy   https://t.co/gtG5ix7WuI  #silkscarf Free…;retweeted;jennasmith43;11238;235;3514
55083048;2021-12-29 23:23:51+00:00; ;1476333171826438153;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;luciano_peixoto;18;345;1439
1061640393958207488;2021-12-29 23:23:50+00:00; ;1476333165694185474;en;0;0;0;23562;Twitter for Android;RT @SecondLiveReal: $58,000 #BSC Xmas &amp  New Year Gift Box is around the corner!✨✨✨  Limited 500 whitelist places open for application! 🎁🎁🎁…;retweeted;Farhan10368170;5398;240;2495
1474361267380916225;2021-12-29 23:23:49+00:00; ;1476333161470640135;en;0;0;0;19664;Twitter Web App;RT @Nomiswap: Join #Nomiswap Whitelist to win Gift Box🎁during #BSC Xmas in  @SecondLiveReal !Reward pool reached $54000+ so far!  🧚‍♀️500 l…;retweeted;JulieBair10;11;0;20
1472257841088155652;2021-12-29 23:23:49+00:00; ;1476333161089015811;en;0;0;0;23090;Twitter Web App;RT @dego_finance: 🎊 Happy holidays, #Dego community! Join the carnival in the First #BSC Xmas in @SecondLiveReal #Metaverse.  Complete task…;retweeted;Hussain49852373;143;1;140
3017150335;2021-12-29 23:23:49+00:00; ;1476333160694788102;en;0;0;0;23562;Twitter Web App;RT @SecondLiveReal: $58,000 #BSC Xmas &amp  New Year Gift Box is around the corner!✨✨✨  Limited 500 whitelist places open for application! 🎁🎁🎁…;retweeted;Forhad__hossain;7204;106;2116
1419329731;2021-12-29 23:23:48+00:00; ;1476333160141148163;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;dani3lml0p3s;67;4;121
1435703654070292487;2021-12-29 23:23:48+00:00; ;1476333156580081679;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;danilo_merchol;24;5;21
1358837682697306112;2021-12-29 23:23:46+00:00; ;1476333151735717890;en;0;0;0;44350;Twitter Web App;RT @CocosBCX: Join #CocosBCX Whitelist to win Gift Box🎁during #BSC Xmas in @SecondLiveReal! Reward pool reached $52000+ so far!  🧚‍♀️500 lu…;retweeted;amirrahimlo;113;222;406
849387708317388800;2021-12-29 23:23:46+00:00; ;1476333150884225025;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;JohnSousa_Rv;6133;225;495
718486102265491456;2021-12-29 23:23:45+00:00; ;1476333145951817734;en;0;0;0;25;Twitter Web App;RT @CozyAtoZ: BEAUTIFUL WINTER DREAMS XMAS CHRISTMAS GIFT SNOW FROZEN Art Print https://t.co/GzOcOHBGJG #ad;retweeted;vernhenze;195823;12644;11237
15703364;2021-12-29 23:23:45+00:00; ;1476333145330958342;en;0;0;1;0;Twitter for iPhone;Non vaccinated Utah buddy of mine died Xmas day, just heard today. Sad. Consider getting vaccinated folks. https://t.co/GCflC3K4TS;;dinopontino;2528;489;842
3362950709;2021-12-29 23:23:45+00:00; ;1476333144794148864;en;0;0;0;3933;Twitter for iPhone;RT @coaimpaul: The government s wine cellars were topped up by £73,000 last year at the height of the pandemic, an increase of £26,000 on t…;retweeted;ellarhpettitt;30641;255;574
828783963636314113;2021-12-29 23:23:45+00:00; ;1476333144483631104;en;0;0;0;541;Twitter for Android;RT @suterusu_io: Join #Suterusu Whitelist for Gift Box during #BSC  Xmas in @SecondLiveReal  500 Diamond Hand - Dec 2021 holders will be gi…;retweeted;andik_riank;302;5;132
158891035;2021-12-29 23:23:44+00:00; ;1476333140708892674;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;andrefcosme;13;1;20
20232501;2021-12-29 23:23:43+00:00; ;1476333138553057290;en;0;0;0;869;Twitter for Android;RT @coaimpaul: He lied about holding a Xmas party while health workers battled to save lives, and while people were being encouraged by Pri…;retweeted;emzyjay;10673;128;743
865980030815436800;2021-12-29 23:23:42+00:00; ;1476333131649396736;en;0;0;0;250;Twitter for iPhone;RT @screamingslvt: What do you want for xmas?? https://t.co/FNsZS20b47;retweeted;idkkkkkg;26221;1368;4956
1359274813941035010;2021-12-29 23:23:41+00:00; ;1476333130340515846;en;0;0;0;1393;Twitter for iPhone;RT @Sydneyshaw____: RT if you got fucked for Xmas 🎅 😝🔞  Cum and check out all my Xmas antics on our VIP page. Link ⬇️⬇️⬇️⬇️⬇️ https://t.co/…;retweeted;emiliofons19;672;205;249
1468334219642667008;2021-12-29 23:23:41+00:00; ;1476333128801210371;en;0;0;0;19534;Twitter Web App;RT @MetakingsAI: ✅We are following our roadmap and working as planned  🔹We already have a Solidproof Audit 🔹CERTIK audit, will be done Jan…;retweeted;DanielK05866517;18;0;18
1354093113380319238;2021-12-29 23:23:40+00:00; ;1476333123189231616;en;1;0;0;0;Twitter for Android;@RicciGeri My crazy ass uber liberal cousin from Colorado did after Xmas to watch a sub par Broadway show. He does whatever the gov tells him and didnt allow unvaxed family members at Xmas. He s also known as a Looney in the family for many years.;replied_to;EmmieJean16;960;186;512
116566987;2021-12-29 23:23:38+00:00; ;1476333117988347904;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;Timotefps;1669;164;1440
1415705978314665984;2021-12-29 23:23:38+00:00; ;1476333114746093568;en;0;0;0;2124;Twitter for Android;RT @PsyopBarbie: After close to a year of discrimination for choosing to be the only unvxxd in the office, (including no invite to Xmas par…;retweeted;RoxyRob96418263;13501;43;128
1272087668889759747;2021-12-29 23:23:35+00:00; ;1476333103886966787;en;0;0;0;7;Twitter for Android;RT @miconabe3: @noplaceforsheep Xmas lunch with family. Together for 2.5hrs. We didn’t hug, had a meal across from each other at the table.…;retweeted;Mel33691858;1128;15;67
1352027573677559810;2021-12-29 23:23:35+00:00; ;1476333101831708681;en;0;0;0;20241;Twitter Web App;RT @binopoly: Join #Binopoly Whitelist to win Gift Box🎁during #BSC Meta Xmas and New Year in @SecondLiveReal!  🧚‍♀️500 lucky winners qualif…;retweeted;pun75033882;764;53;568
1432413061915287554;2021-12-29 23:23:34+00:00; ;1476333097817817092;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;jhoseful;52;0;43
942237074010394625;2021-12-29 23:23:33+00:00; ;1476333094080851972;en;1;0;0;0;Twitter for iPhone;I should’ve prayed for money 😂 bc we ain’t get no snow it was 70 degrees on Xmas https://t.co/7f6jI8QYEr;quoted;niamxrris;3163;329;660
850547197221273601;2021-12-29 23:23:32+00:00; ;1476333091736014850;en;0;0;0;0;Twitter for iPhone;🎊 Happy holidays, #Dego community! Join the carnival in the First #BSC Xmas in @SecondLiveReal #Metaverse.   Complete tasks to qualify for #Christmas Gift Box and share the reward pool.  ⏰ End: 4th January #Giveaway #NFT #NFTCommunity @dego_finance  https://t.co/Tqe7zdSv6m;;SanGoCuongNhung;849;44;378
48404838;2021-12-29 23:23:32+00:00; ;1476333090817593345;en;0;0;0;2124;Twitter for iPhone;RT @PsyopBarbie: After close to a year of discrimination for choosing to be the only unvxxd in the office, (including no invite to Xmas par…;retweeted;astorgirl;4387;128;258
1208484343234093058;2021-12-29 23:23:32+00:00; ;1476333089987170307;en;1;0;0;0;Twitter for iPhone;@mygposted i was getting my friend an album for xmas and the i ended up buying one off depop bc they had the poster and i wanted my friend to have the poster. also hybe changed the manufacturer so the quality n stuff are different now;replied_to;ILJIDOSEOKS;37073;533;511
938717942;2021-12-29 23:23:31+00:00; ;1476333087709712384;en;0;0;0;40;Twitter Web App;RT @tmprowell: Several #Maryland hospitals have activated crisis standards of care. We still lack an urgently-needed indoor #maskmandate. P…;retweeted;CBonkosky;145885;1476;1145
1279306683160891392;2021-12-29 23:23:29+00:00; ;1476333077534109700;en;0;0;0;335;Twitter for Android;RT @MiaBigTits: Ho ho ho 🎅🏼🎅🏼🎅🏼  Merry Xmas everyone ❤️ https://t.co/bZWfI26fCP;retweeted;Elvergonon18;1288;70;662
1246209433568342021;2021-12-29 23:23:29+00:00; ;1476333077391568897;en;3;0;0;2;Twitter Web App;I can t believe that CBC News Net cut to Breaking News - - Ghislaine Maxwell guilty coverage, during my podium moment. I was telling kids to get back to school as soon as humanly possible to keep the covid away from us grown ups. My necklace collage was a tangled Xmas gift. https://t.co/MezOPGGjw1;;BoringBonnie;955;253;1
1206671125163331584;2021-12-29 23:23:28+00:00; ;1476333073604104195;en;0;0;0;44;Twitter for Android;RT @arumichwan: Merry xmas and Happy new year my cuties! 7 special nude cosplay pics in my ONLYFANS! Visit me  -  and give me some love  Do…;retweeted;camillamillav;7858;12133;555
991685801980448768;2021-12-29 23:23:27+00:00; ;1476333068914810885;en;0;0;0;407;Twitter Web App;RT @RickAndGriff: Fond memories of last Xmas when @coleconnorxx flew in on his sleigh 2 stuff r stocking full of Cole! It was so good, we d…;retweeted;AlexTyl57219953;465;11;126
1473843081376116738;2021-12-29 23:23:25+00:00; ;1476333063063883782;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;guerato10261;4;1;7
1447955786315956234;2021-12-29 23:23:25+00:00; ;1476333062329802754;en;0;0;0;19664;Twitter for Android;RT @Nomiswap: Join #Nomiswap Whitelist to win Gift Box🎁during #BSC Xmas in  @SecondLiveReal !Reward pool reached $54000+ so far!  🧚‍♀️500 l…;retweeted;Hong130922;425;0;43
2722471098;2021-12-29 23:23:25+00:00; ;1476333061008605184;en;3;0;1;0;Twitter for iPhone;What do you do when a rapid test result ruins all your xmas plans? You open up your white elephant gift. https://t.co/vHXXhfdLFW;;lneufe;294;78;369
1454339995313967112;2021-12-29 23:23:23+00:00; ;1476333052628725760;en;0;0;0;46072;Twitter Web App;RT @BombCryptoGame: ✨🎄Lucky Xmas Gift Event🎄✨  On the occasion of Christmas and New Year, let s cheer this moment with bombcrypto, join the…;retweeted;MrKhai9494;44;1;40
